GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,,,,47.6,47.60000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,46.7,46.70000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,,,,48.4,48.40000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,,,,45.1,45.10000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,44.1,44.10000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,,,,45.5,45.50000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,,,,42.8,42.80000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,41.6,41.60000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,,,,42.8,42.80000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,,,,40.6,40.60000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,39.4,39.40000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,,,,40.4,40.40000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,,,,38.5,38.50000,,,,,
MDG_0000000011,Median consumer price ratio of selected generic medicines - Public,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=11,,,,PUBLISHED,Published,,2007-2013,2007-2013,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,33.1,33.10000,,,,,"Based on survey in New Delhi, India."
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,60 [55-65],60.00000,55.00000,65.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,55 [50-60],55.00000,50.00000,60.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,54 [49-58],54.00000,49.00000,58.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,52 [48-57],52.00000,48.00000,57.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,51 [46-55],51.00000,46.00000,55.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,50 [46-54],50.00000,46.00000,54.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,48 [44-51],48.00000,44.00000,51.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,46 [43-49],46.00000,43.00000,49.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,44 [41-48],44.00000,41.00000,48.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,43 [40-46],43.00000,40.00000,46.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,40 [38-43],40.00000,38.00000,43.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,40 [37-42],40.00000,37.00000,42.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,38 [36-41],38.00000,36.00000,41.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,37 [34-39],37.00000,34.00000,39.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,35 [33-38],35.00000,33.00000,38.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,34 [31-36],34.00000,31.00000,36.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,32 [30-34],32.00000,30.00000,34.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=17,,,,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,,,,31 [28-33],31.00000,28.00000,33.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,289 [149-473],289.00000,149.00000,473.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,288 [149-472],288.00000,149.00000,472.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,287 [149-470],287.00000,149.00000,470.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,285 [148-467],285.00000,148.00000,467.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,282 [146-463],282.00000,146.00000,463.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,279 [144-456],279.00000,144.00000,456.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,274 [142-448],274.00000,142.00000,448.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,268 [139-439],268.00000,139.00000,439.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,261 [135-428],261.00000,135.00000,428.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,254 [132-417],254.00000,132.00000,417.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,247 [128-405],247.00000,128.00000,405.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,241 [125-394],241.00000,125.00000,394.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,234 [121-384],234.00000,121.00000,384.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,228 [118-374],228.00000,118.00000,374.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,223 [136-332],223.00000,136.00000,332.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,217 [137-315],217.00000,137.00000,315.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,211 [140-295],211.00000,140.00000,295.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,,,IND,India,,,,,BTSX,Both sexes,,,,,,,,,,,204 [140-281],204.00000,140.00000,281.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,,,IND,India,,,,,FMLE,Female,,,,,,,,,,,150.0 [80.0 -221.0],150.00000,80.00000,221.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=20,,,,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,,,IND,India,,,,,MLE,Male,,,,,,,,,,,255.0 [135.0 -375.0],255.00000,135.00000,375.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,465 [415-518],465.00000,415.00000,518.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,466 [416-519],466.00000,416.00000,519.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,467 [416-520],467.00000,416.00000,520.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,467 [417-520],467.00000,417.00000,520.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,1994,1994,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,467 [416-520],467.00000,416.00000,520.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,465 [414-519],465.00000,414.00000,519.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,463 [412-518],463.00000,412.00000,518.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,459 [407-515],459.00000,407.00000,515.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,454 [401-511],454.00000,401.00000,511.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,447 [393-505],447.00000,393.00000,505.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,438 [382-498],438.00000,382.00000,498.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,427 [369-490],427.00000,369.00000,490.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,414 [353-480],414.00000,353.00000,480.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,399 [336-468],399.00000,336.00000,468.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,383 [316-456],383.00000,316.00000,456.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,365 [295-443],365.00000,295.00000,443.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,347 [273-429],347.00000,273.00000,429.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=23,,,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,328 [251-415],328.00000,251.00000,415.00000,,,
